sale_id,customer_id,product_id,sale_date,quantity,unit_price,total_amount,region
452425,5,105,2025-07-05T00:00:00,2,350,700,Europe
452427,2,103,2025-07-02T00:00:00,1,200,200,North America
452428,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451450,2,103,2025-07-02T00:00:00,1,200,200,North America
451452,4,102,2025-07-04T00:00:00,1,900,900,North America
451453,5,105,2025-07-05T00:00:00,2,350,700,Europe
451455,2,103,2025-07-02T00:00:00,1,200,200,North America
451456,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453462,4,102,2025-07-04T00:00:00,1,900,900,North America
453463,5,105,2025-07-05T00:00:00,2,350,700,Europe
453464,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453466,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453467,4,102,2025-07-04T00:00:00,1,900,900,North America
453469,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453470,2,103,2025-07-02T00:00:00,1,200,200,North America
453472,4,102,2025-07-04T00:00:00,1,900,900,North America
453473,5,105,2025-07-05T00:00:00,2,350,700,Europe
453475,2,103,2025-07-02T00:00:00,1,200,200,North America
453476,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453478,5,105,2025-07-05T00:00:00,2,350,700,Europe
453479,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453481,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453482,4,102,2025-07-04T00:00:00,1,900,900,North America
453483,5,105,2025-07-05T00:00:00,2,350,700,Europe
453485,2,103,2025-07-02T00:00:00,1,200,200,North America
453486,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453488,5,105,2025-07-05T00:00:00,2,350,700,Europe
453489,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453491,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453492,4,102,2025-07-04T00:00:00,1,900,900,North America
453494,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453495,2,103,2025-07-02T00:00:00,1,200,200,North America
453497,4,102,2025-07-04T00:00:00,1,900,900,North America
453498,5,105,2025-07-05T00:00:00,2,350,700,Europe
453499,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453501,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453502,4,102,2025-07-04T00:00:00,1,900,900,North America
453504,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453505,2,103,2025-07-02T00:00:00,1,200,200,North America
453507,4,102,2025-07-04T00:00:00,1,900,900,North America
453508,5,105,2025-07-05T00:00:00,2,350,700,Europe
453510,2,103,2025-07-02T00:00:00,1,200,200,North America
453511,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453513,5,105,2025-07-05T00:00:00,2,350,700,Europe
453514,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453516,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453517,4,102,2025-07-04T00:00:00,1,900,900,North America
453519,5,105,2025-07-05T00:00:00,2,350,700,Europe
453520,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453521,2,103,2025-07-02T00:00:00,1,200,200,North America
453523,4,102,2025-07-04T00:00:00,1,900,900,North America
453524,5,105,2025-07-05T00:00:00,2,350,700,Europe
453526,2,103,2025-07-02T00:00:00,1,200,200,North America
453527,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453529,5,105,2025-07-05T00:00:00,2,350,700,Europe
453530,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453532,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453533,4,102,2025-07-04T00:00:00,1,900,900,North America
449927,4,102,2025-07-04T00:00:00,1,900,900,North America
449929,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449930,2,103,2025-07-02T00:00:00,1,200,200,North America
449932,4,102,2025-07-04T00:00:00,1,900,900,North America
449933,5,105,2025-07-05T00:00:00,2,350,700,Europe
449935,2,103,2025-07-02T00:00:00,1,200,200,North America
449936,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449938,5,105,2025-07-05T00:00:00,2,350,700,Europe
449939,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449940,2,103,2025-07-02T00:00:00,1,200,200,North America
449942,4,102,2025-07-04T00:00:00,1,900,900,North America
449943,5,105,2025-07-05T00:00:00,2,350,700,Europe
449945,2,103,2025-07-02T00:00:00,1,200,200,North America
449946,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449948,5,105,2025-07-05T00:00:00,2,350,700,Europe
449949,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449951,2,103,2025-07-02T00:00:00,1,200,200,North America
449952,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448974,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448976,4,102,2025-07-04T00:00:00,1,900,900,North America
448977,5,105,2025-07-05T00:00:00,2,350,700,Europe
448979,2,103,2025-07-02T00:00:00,1,200,200,North America
448980,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448982,5,105,2025-07-05T00:00:00,2,350,700,Europe
448983,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448985,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448986,4,102,2025-07-04T00:00:00,1,900,900,North America
448987,5,105,2025-07-05T00:00:00,2,350,700,Europe
448989,2,103,2025-07-02T00:00:00,1,200,200,North America
448990,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448992,5,105,2025-07-05T00:00:00,2,350,700,Europe
448993,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448995,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448996,2,103,2025-07-02T00:00:00,1,200,200,North America
448998,4,102,2025-07-04T00:00:00,1,900,900,North America
448999,5,105,2025-07-05T00:00:00,2,350,700,Europe
449001,2,103,2025-07-02T00:00:00,1,200,200,North America
449002,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449003,4,102,2025-07-04T00:00:00,1,900,900,North America
449005,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449006,2,103,2025-07-02T00:00:00,1,200,200,North America
449008,4,102,2025-07-04T00:00:00,1,900,900,North America
449009,5,105,2025-07-05T00:00:00,2,350,700,Europe
449011,2,103,2025-07-02T00:00:00,1,200,200,North America
449012,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449014,5,105,2025-07-05T00:00:00,2,350,700,Europe
449015,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449017,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449018,4,102,2025-07-04T00:00:00,1,900,900,North America
449020,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452051,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452052,4,102,2025-07-04T00:00:00,1,900,900,North America
452054,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452055,2,103,2025-07-02T00:00:00,1,200,200,North America
452057,4,102,2025-07-04T00:00:00,1,900,900,North America
452058,5,105,2025-07-05T00:00:00,2,350,700,Europe
452059,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452061,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452062,4,102,2025-07-04T00:00:00,1,900,900,North America
452064,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452065,2,103,2025-07-02T00:00:00,1,200,200,North America
452067,4,102,2025-07-04T00:00:00,1,900,900,North America
452068,5,105,2025-07-05T00:00:00,2,350,700,Europe
452070,2,103,2025-07-02T00:00:00,1,200,200,North America
452071,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452073,5,105,2025-07-05T00:00:00,2,350,700,Europe
452074,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452076,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452077,4,102,2025-07-04T00:00:00,1,900,900,North America
452079,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452080,2,103,2025-07-02T00:00:00,1,200,200,North America
452081,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452083,5,105,2025-07-05T00:00:00,2,350,700,Europe
452084,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452086,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452087,4,102,2025-07-04T00:00:00,1,900,900,North America
452089,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452090,2,103,2025-07-02T00:00:00,1,200,200,North America
452092,4,102,2025-07-04T00:00:00,1,900,900,North America
452093,5,105,2025-07-05T00:00:00,2,350,700,Europe
452095,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452096,4,102,2025-07-04T00:00:00,1,900,900,North America
452098,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452110,2,103,2025-07-02T00:00:00,1,200,200,North America
452111,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452113,5,105,2025-07-05T00:00:00,2,350,700,Europe
452114,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452116,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452117,4,102,2025-07-04T00:00:00,1,900,900,North America
452119,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452120,2,103,2025-07-02T00:00:00,1,200,200,North America
452122,4,102,2025-07-04T00:00:00,1,900,900,North America
452123,5,105,2025-07-05T00:00:00,2,350,700,Europe
452125,2,103,2025-07-02T00:00:00,1,200,200,North America
452126,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452128,5,105,2025-07-05T00:00:00,2,350,700,Europe
452129,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452130,2,103,2025-07-02T00:00:00,1,200,200,North America
452132,4,102,2025-07-04T00:00:00,1,900,900,North America
452133,5,105,2025-07-05T00:00:00,2,350,700,Europe
451458,5,105,2025-07-05T00:00:00,2,350,700,Europe
451459,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451461,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451462,4,102,2025-07-04T00:00:00,1,900,900,North America
451464,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451465,2,103,2025-07-02T00:00:00,1,200,200,North America
451467,4,102,2025-07-04T00:00:00,1,900,900,North America
451468,5,105,2025-07-05T00:00:00,2,350,700,Europe
451469,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451471,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451472,4,102,2025-07-04T00:00:00,1,900,900,North America
451474,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451475,2,103,2025-07-02T00:00:00,1,200,200,North America
451477,4,102,2025-07-04T00:00:00,1,900,900,North America
451478,5,105,2025-07-05T00:00:00,2,350,700,Europe
451480,2,103,2025-07-02T00:00:00,1,200,200,North America
451481,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451483,5,105,2025-07-05T00:00:00,2,350,700,Europe
451484,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451485,2,103,2025-07-02T00:00:00,1,200,200,North America
451487,4,102,2025-07-04T00:00:00,1,900,900,North America
451488,5,105,2025-07-05T00:00:00,2,350,700,Europe
451490,2,103,2025-07-02T00:00:00,1,200,200,North America
451491,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451493,5,105,2025-07-05T00:00:00,2,350,700,Europe
451494,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451496,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451497,4,102,2025-07-04T00:00:00,1,900,900,North America
451499,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451500,2,103,2025-07-02T00:00:00,1,200,200,North America
451502,4,102,2025-07-04T00:00:00,1,900,900,North America
451503,5,105,2025-07-05T00:00:00,2,350,700,Europe
451504,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451506,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451507,4,102,2025-07-04T00:00:00,1,900,900,North America
451509,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451510,2,103,2025-07-02T00:00:00,1,200,200,North America
451512,4,102,2025-07-04T00:00:00,1,900,900,North America
451513,5,105,2025-07-05T00:00:00,2,350,700,Europe
451515,2,103,2025-07-02T00:00:00,1,200,200,North America
451516,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451518,5,105,2025-07-05T00:00:00,2,350,700,Europe
451519,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451521,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451522,4,102,2025-07-04T00:00:00,1,900,900,North America
451523,5,105,2025-07-05T00:00:00,2,350,700,Europe
451525,2,103,2025-07-02T00:00:00,1,200,200,North America
451526,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451528,5,105,2025-07-05T00:00:00,2,350,700,Europe
451529,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453535,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453621,5,105,2025-07-05T00:00:00,2,350,700,Europe
453622,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453624,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453625,4,102,2025-07-04T00:00:00,1,900,900,North America
453627,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453628,2,103,2025-07-02T00:00:00,1,200,200,North America
453630,4,102,2025-07-04T00:00:00,1,900,900,North America
453631,5,105,2025-07-05T00:00:00,2,350,700,Europe
453633,2,103,2025-07-02T00:00:00,1,200,200,North America
453634,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453636,5,105,2025-07-05T00:00:00,2,350,700,Europe
453637,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453638,2,103,2025-07-02T00:00:00,1,200,200,North America
453640,4,102,2025-07-04T00:00:00,1,900,900,North America
453641,5,105,2025-07-05T00:00:00,2,350,700,Europe
453643,2,103,2025-07-02T00:00:00,1,200,200,North America
453644,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453646,5,105,2025-07-05T00:00:00,2,350,700,Europe
453647,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453649,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453650,4,102,2025-07-04T00:00:00,1,900,900,North America
453652,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453653,2,103,2025-07-02T00:00:00,1,200,200,North America
453655,4,102,2025-07-04T00:00:00,1,900,900,North America
453656,5,105,2025-07-05T00:00:00,2,350,700,Europe
453657,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453659,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453660,4,102,2025-07-04T00:00:00,1,900,900,North America
453662,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453663,2,103,2025-07-02T00:00:00,1,200,200,North America
453665,4,102,2025-07-04T00:00:00,1,900,900,North America
453666,5,105,2025-07-05T00:00:00,2,350,700,Europe
453668,2,103,2025-07-02T00:00:00,1,200,200,North America
453669,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453671,5,105,2025-07-05T00:00:00,2,350,700,Europe
453672,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453674,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453675,4,102,2025-07-04T00:00:00,1,900,900,North America
453676,5,105,2025-07-05T00:00:00,2,350,700,Europe
453678,2,103,2025-07-02T00:00:00,1,200,200,North America
453679,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453681,5,105,2025-07-05T00:00:00,2,350,700,Europe
453682,4,102,2025-07-04T00:00:00,1,900,900,North America
453684,4,102,2025-07-04T00:00:00,1,900,900,North America
453685,5,105,2025-07-05T00:00:00,2,350,700,Europe
453687,2,103,2025-07-02T00:00:00,1,200,200,North America
453688,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453690,5,105,2025-07-05T00:00:00,2,350,700,Europe
453691,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449021,2,103,2025-07-02T00:00:00,1,200,200,North America
449023,4,102,2025-07-04T00:00:00,1,900,900,North America
449024,5,105,2025-07-05T00:00:00,2,350,700,Europe
449025,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449027,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449028,4,102,2025-07-04T00:00:00,1,900,900,North America
449030,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449031,2,103,2025-07-02T00:00:00,1,200,200,North America
449033,4,102,2025-07-04T00:00:00,1,900,900,North America
449034,5,105,2025-07-05T00:00:00,2,350,700,Europe
449036,2,103,2025-07-02T00:00:00,1,200,200,North America
449037,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449039,5,105,2025-07-05T00:00:00,2,350,700,Europe
449040,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449042,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449043,4,102,2025-07-04T00:00:00,1,900,900,North America
449044,5,105,2025-07-05T00:00:00,2,350,700,Europe
449046,2,103,2025-07-02T00:00:00,1,200,200,North America
449047,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449049,5,105,2025-07-05T00:00:00,2,350,700,Europe
449050,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449052,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449053,4,102,2025-07-04T00:00:00,1,900,900,North America
449055,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449056,2,103,2025-07-02T00:00:00,1,200,200,North America
449058,4,102,2025-07-04T00:00:00,1,900,900,North America
449059,5,105,2025-07-05T00:00:00,2,350,700,Europe
449060,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449062,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449063,4,102,2025-07-04T00:00:00,1,900,900,North America
449065,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449066,2,103,2025-07-02T00:00:00,1,200,200,North America
449068,4,102,2025-07-04T00:00:00,1,900,900,North America
449069,5,105,2025-07-05T00:00:00,2,350,700,Europe
449071,2,103,2025-07-02T00:00:00,1,200,200,North America
449072,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449074,5,105,2025-07-05T00:00:00,2,350,700,Europe
449075,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449077,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449078,4,102,2025-07-04T00:00:00,1,900,900,North America
449080,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449081,2,103,2025-07-02T00:00:00,1,200,200,North America
449082,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449084,5,105,2025-07-05T00:00:00,2,350,700,Europe
449085,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449087,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449088,4,102,2025-07-04T00:00:00,1,900,900,North America
449090,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449091,2,103,2025-07-02T00:00:00,1,200,200,North America
449093,4,102,2025-07-04T00:00:00,1,900,900,North America
452135,2,103,2025-07-02T00:00:00,1,200,200,North America
452136,4,102,2025-07-04T00:00:00,1,900,900,North America
452138,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452139,2,103,2025-07-02T00:00:00,1,200,200,North America
452141,4,102,2025-07-04T00:00:00,1,900,900,North America
452142,5,105,2025-07-05T00:00:00,2,350,700,Europe
452144,2,103,2025-07-02T00:00:00,1,200,200,North America
452145,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452146,4,102,2025-07-04T00:00:00,1,900,900,North America
452148,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452149,2,103,2025-07-02T00:00:00,1,200,200,North America
452151,4,102,2025-07-04T00:00:00,1,900,900,North America
452152,5,105,2025-07-05T00:00:00,2,350,700,Europe
452154,2,103,2025-07-02T00:00:00,1,200,200,North America
452155,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452157,5,105,2025-07-05T00:00:00,2,350,700,Europe
452158,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452160,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452161,4,102,2025-07-04T00:00:00,1,900,900,North America
452163,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452164,2,103,2025-07-02T00:00:00,1,200,200,North America
452166,4,102,2025-07-04T00:00:00,1,900,900,North America
452167,5,105,2025-07-05T00:00:00,2,350,700,Europe
452168,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452170,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452171,4,102,2025-07-04T00:00:00,1,900,900,North America
452173,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452174,2,103,2025-07-02T00:00:00,1,200,200,North America
452176,4,102,2025-07-04T00:00:00,1,900,900,North America
452177,5,105,2025-07-05T00:00:00,2,350,700,Europe
452179,2,103,2025-07-02T00:00:00,1,200,200,North America
452180,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452182,5,105,2025-07-05T00:00:00,2,350,700,Europe
452183,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452185,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452186,4,102,2025-07-04T00:00:00,1,900,900,North America
452187,5,105,2025-07-05T00:00:00,2,350,700,Europe
452189,2,103,2025-07-02T00:00:00,1,200,200,North America
452190,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452192,5,105,2025-07-05T00:00:00,2,350,700,Europe
452193,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452195,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452196,4,102,2025-07-04T00:00:00,1,900,900,North America
452198,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452199,2,103,2025-07-02T00:00:00,1,200,200,North America
452201,4,102,2025-07-04T00:00:00,1,900,900,North America
452202,5,105,2025-07-05T00:00:00,2,350,700,Europe
452203,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452205,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452206,4,102,2025-07-04T00:00:00,1,900,900,North America
451531,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451532,4,102,2025-07-04T00:00:00,1,900,900,North America
451534,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451535,2,103,2025-07-02T00:00:00,1,200,200,North America
451537,4,102,2025-07-04T00:00:00,1,900,900,North America
451538,5,105,2025-07-05T00:00:00,2,350,700,Europe
451540,2,103,2025-07-02T00:00:00,1,200,200,North America
451541,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451542,4,102,2025-07-04T00:00:00,1,900,900,North America
451544,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451545,2,103,2025-07-02T00:00:00,1,200,200,North America
451547,4,102,2025-07-04T00:00:00,1,900,900,North America
451548,5,105,2025-07-05T00:00:00,2,350,700,Europe
451550,2,103,2025-07-02T00:00:00,1,200,200,North America
451551,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451553,5,105,2025-07-05T00:00:00,2,350,700,Europe
451554,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451556,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451557,4,102,2025-07-04T00:00:00,1,900,900,North America
451559,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451560,2,103,2025-07-02T00:00:00,1,200,200,North America
451562,4,102,2025-07-04T00:00:00,1,900,900,North America
451563,5,105,2025-07-05T00:00:00,2,350,700,Europe
451564,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451566,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451567,4,102,2025-07-04T00:00:00,1,900,900,North America
451569,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451570,2,103,2025-07-02T00:00:00,1,200,200,North America
451572,4,102,2025-07-04T00:00:00,1,900,900,North America
451573,5,105,2025-07-05T00:00:00,2,350,700,Europe
451575,2,103,2025-07-02T00:00:00,1,200,200,North America
451576,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451578,5,105,2025-07-05T00:00:00,2,350,700,Europe
451579,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451580,2,103,2025-07-02T00:00:00,1,200,200,North America
451582,4,102,2025-07-04T00:00:00,1,900,900,North America
451583,5,105,2025-07-05T00:00:00,2,350,700,Europe
451585,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451586,4,102,2025-07-04T00:00:00,1,900,900,North America
451588,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451589,2,103,2025-07-02T00:00:00,1,200,200,North America
451591,4,102,2025-07-04T00:00:00,1,900,900,North America
451592,5,105,2025-07-05T00:00:00,2,350,700,Europe
451594,2,103,2025-07-02T00:00:00,1,200,200,North America
451595,3,104,2025-07-03T00:00:00,3,50,150,Latin America
451597,5,105,2025-07-05T00:00:00,2,350,700,Europe
451598,1,101,2025-07-01T00:00:00,2,1200,2400,North America
451599,2,103,2025-07-02T00:00:00,1,200,200,North America
451601,4,102,2025-07-04T00:00:00,1,900,900,North America
451602,5,105,2025-07-05T00:00:00,2,350,700,Europe
453536,2,103,2025-07-02T00:00:00,1,200,200,North America
453538,2,103,2025-07-02T00:00:00,1,200,200,North America
453539,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453540,4,102,2025-07-04T00:00:00,1,900,900,North America
453542,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453543,2,103,2025-07-02T00:00:00,1,200,200,North America
453545,4,102,2025-07-04T00:00:00,1,900,900,North America
453546,5,105,2025-07-05T00:00:00,2,350,700,Europe
453548,2,103,2025-07-02T00:00:00,1,200,200,North America
453549,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453551,5,105,2025-07-05T00:00:00,2,350,700,Europe
453552,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453554,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453555,4,102,2025-07-04T00:00:00,1,900,900,North America
453557,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453558,2,103,2025-07-02T00:00:00,1,200,200,North America
453560,4,102,2025-07-04T00:00:00,1,900,900,North America
453561,5,105,2025-07-05T00:00:00,2,350,700,Europe
453562,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453564,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453565,4,102,2025-07-04T00:00:00,1,900,900,North America
453567,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453568,2,103,2025-07-02T00:00:00,1,200,200,North America
453570,4,102,2025-07-04T00:00:00,1,900,900,North America
453571,5,105,2025-07-05T00:00:00,2,350,700,Europe
453573,2,103,2025-07-02T00:00:00,1,200,200,North America
453574,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453576,5,105,2025-07-05T00:00:00,2,350,700,Europe
453577,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453579,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453580,4,102,2025-07-04T00:00:00,1,900,900,North America
453581,5,105,2025-07-05T00:00:00,2,350,700,Europe
453583,2,103,2025-07-02T00:00:00,1,200,200,North America
453584,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453597,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453599,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453600,4,102,2025-07-04T00:00:00,1,900,900,North America
453602,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453603,2,103,2025-07-02T00:00:00,1,200,200,North America
453605,4,102,2025-07-04T00:00:00,1,900,900,North America
453606,5,105,2025-07-05T00:00:00,2,350,700,Europe
453608,2,103,2025-07-02T00:00:00,1,200,200,North America
453609,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453611,5,105,2025-07-05T00:00:00,2,350,700,Europe
453612,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453614,3,104,2025-07-03T00:00:00,3,50,150,Latin America
453615,4,102,2025-07-04T00:00:00,1,900,900,North America
453617,1,101,2025-07-01T00:00:00,2,1200,2400,North America
453618,2,103,2025-07-02T00:00:00,1,200,200,North America
453619,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449094,5,105,2025-07-05T00:00:00,2,350,700,Europe
449096,2,103,2025-07-02T00:00:00,1,200,200,North America
449097,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449099,5,105,2025-07-05T00:00:00,2,350,700,Europe
449100,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449101,2,103,2025-07-02T00:00:00,1,200,200,North America
449103,4,102,2025-07-04T00:00:00,1,900,900,North America
