customer_id,product_id,quantity,region,sale_date,sale_id,total_amount,unit_price
2,103,1,North America,2025-07-02T00:00:00,447591,200,200
4,102,1,North America,2025-07-04T00:00:00,447593,900,900
5,105,2,Europe,2025-07-05T00:00:00,447594,700,350
1,101,2,North America,2025-07-01T00:00:00,447596,2400,1200
2,103,1,North America,2025-07-02T00:00:00,447597,200,200
4,102,1,North America,2025-07-04T00:00:00,447599,900,900
1,101,2,North America,2025-07-01T00:00:00,448389,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,448391,150,50
4,102,1,North America,2025-07-04T00:00:00,448392,900,900
1,101,2,North America,2025-07-01T00:00:00,448394,2400,1200
2,103,1,North America,2025-07-02T00:00:00,448395,200,200
4,102,1,North America,2025-07-04T00:00:00,448397,900,900
5,105,2,Europe,2025-07-05T00:00:00,448398,700,350
2,103,1,North America,2025-07-02T00:00:00,448400,200,200
3,104,3,Latin America,2025-07-03T00:00:00,448401,150,50
5,105,2,Europe,2025-07-05T00:00:00,448403,700,350
1,101,2,North America,2025-07-01T00:00:00,448404,2400,1200
2,103,1,North America,2025-07-02T00:00:00,448405,200,200
4,102,1,North America,2025-07-04T00:00:00,448407,900,900
5,105,2,Europe,2025-07-05T00:00:00,448408,700,350
2,103,1,North America,2025-07-02T00:00:00,448410,200,200
3,104,3,Latin America,2025-07-03T00:00:00,448411,150,50
5,105,2,Europe,2025-07-05T00:00:00,448413,700,350
1,101,2,North America,2025-07-01T00:00:00,448414,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,448416,150,50
4,102,1,North America,2025-07-04T00:00:00,448417,900,900
1,101,2,North America,2025-07-01T00:00:00,448419,2400,1200
2,103,1,North America,2025-07-02T00:00:00,448420,200,200
4,102,1,North America,2025-07-04T00:00:00,448422,900,900
5,105,2,Europe,2025-07-05T00:00:00,448423,700,350
1,101,2,North America,2025-07-01T00:00:00,448424,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,448426,150,50
4,102,1,North America,2025-07-04T00:00:00,448427,900,900
1,101,2,North America,2025-07-01T00:00:00,448429,2400,1200
2,103,1,North America,2025-07-02T00:00:00,448430,200,200
4,102,1,North America,2025-07-04T00:00:00,448432,900,900
5,105,2,Europe,2025-07-05T00:00:00,448433,700,350
2,103,1,North America,2025-07-02T00:00:00,448435,200,200
3,104,3,Latin America,2025-07-03T00:00:00,448436,150,50
5,105,2,Europe,2025-07-05T00:00:00,448438,700,350
1,101,2,North America,2025-07-01T00:00:00,448439,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,448441,150,50
4,102,1,North America,2025-07-04T00:00:00,448442,900,900
5,105,2,Europe,2025-07-05T00:00:00,448443,700,350
2,103,1,North America,2025-07-02T00:00:00,448445,200,200
3,104,3,Latin America,2025-07-03T00:00:00,448446,150,50
5,105,2,Europe,2025-07-05T00:00:00,448448,700,350
1,101,2,North America,2025-07-01T00:00:00,448449,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,448451,150,50
4,102,1,North America,2025-07-04T00:00:00,448452,900,900
1,101,2,North America,2025-07-01T00:00:00,448454,2400,1200
2,103,1,North America,2025-07-02T00:00:00,448455,200,200
4,102,1,North America,2025-07-04T00:00:00,448457,900,900
5,105,2,Europe,2025-07-05T00:00:00,448458,700,350
1,101,2,North America,2025-07-01T00:00:00,448459,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,448461,150,50
1,101,2,North America,2025-07-01T00:00:00,450038,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450040,150,50
4,102,1,North America,2025-07-04T00:00:00,450041,900,900
1,101,2,North America,2025-07-01T00:00:00,450043,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450044,200,200
4,102,1,North America,2025-07-04T00:00:00,450046,900,900
5,105,2,Europe,2025-07-05T00:00:00,450047,700,350
2,103,1,North America,2025-07-02T00:00:00,450049,200,200
3,104,3,Latin America,2025-07-03T00:00:00,450050,150,50
5,105,2,Europe,2025-07-05T00:00:00,450052,700,350
1,101,2,North America,2025-07-01T00:00:00,450053,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450055,150,50
4,102,1,North America,2025-07-04T00:00:00,450056,900,900
5,105,2,Europe,2025-07-05T00:00:00,450057,700,350
2,103,1,North America,2025-07-02T00:00:00,450059,200,200
3,104,3,Latin America,2025-07-03T00:00:00,450060,150,50
5,105,2,Europe,2025-07-05T00:00:00,450062,700,350
1,101,2,North America,2025-07-01T00:00:00,450063,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450065,150,50
4,102,1,North America,2025-07-04T00:00:00,450066,900,900
1,101,2,North America,2025-07-01T00:00:00,450068,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450069,200,200
4,102,1,North America,2025-07-04T00:00:00,450071,900,900
5,105,2,Europe,2025-07-05T00:00:00,450072,700,350
1,101,2,North America,2025-07-01T00:00:00,450073,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450075,150,50
4,102,1,North America,2025-07-04T00:00:00,450076,900,900
1,101,2,North America,2025-07-01T00:00:00,450078,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450079,200,200
4,102,1,North America,2025-07-04T00:00:00,450081,900,900
5,105,2,Europe,2025-07-05T00:00:00,450082,700,350
2,103,1,North America,2025-07-02T00:00:00,450084,200,200
3,104,3,Latin America,2025-07-03T00:00:00,450085,150,50
5,105,2,Europe,2025-07-05T00:00:00,450087,700,350
1,101,2,North America,2025-07-01T00:00:00,450088,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450090,150,50
4,102,1,North America,2025-07-04T00:00:00,450091,900,900
1,101,2,North America,2025-07-01T00:00:00,450093,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450094,200,200
3,104,3,Latin America,2025-07-03T00:00:00,450095,150,50
5,105,2,Europe,2025-07-05T00:00:00,450097,700,350
1,101,2,North America,2025-07-01T00:00:00,450098,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450100,150,50
4,102,1,North America,2025-07-04T00:00:00,450101,900,900
1,101,2,North America,2025-07-01T00:00:00,450103,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450104,200,200
4,102,1,North America,2025-07-04T00:00:00,450106,900,900
5,105,2,Europe,2025-07-05T00:00:00,450107,700,350
2,103,1,North America,2025-07-02T00:00:00,450109,200,200
3,104,3,Latin America,2025-07-03T00:00:00,450110,150,50
5,105,2,Europe,2025-07-05T00:00:00,448901,700,350
2,103,1,North America,2025-07-02T00:00:00,448903,200,200
3,104,3,Latin America,2025-07-03T00:00:00,448904,150,50
5,105,2,Europe,2025-07-05T00:00:00,448906,700,350
1,101,2,North America,2025-07-01T00:00:00,448907,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,448909,150,50
4,102,1,North America,2025-07-04T00:00:00,448910,900,900
1,101,2,North America,2025-07-01T00:00:00,448912,2400,1200
2,103,1,North America,2025-07-02T00:00:00,448913,200,200
4,102,1,North America,2025-07-04T00:00:00,448915,900,900
5,105,2,Europe,2025-07-05T00:00:00,448916,700,350
1,101,2,North America,2025-07-01T00:00:00,448917,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,448919,150,50
4,102,1,North America,2025-07-04T00:00:00,448920,900,900
1,101,2,North America,2025-07-01T00:00:00,448922,2400,1200
2,103,1,North America,2025-07-02T00:00:00,448923,200,200
4,102,1,North America,2025-07-04T00:00:00,448925,900,900
5,105,2,Europe,2025-07-05T00:00:00,448926,700,350
2,103,1,North America,2025-07-02T00:00:00,448928,200,200
3,104,3,Latin America,2025-07-03T00:00:00,448929,150,50
5,105,2,Europe,2025-07-05T00:00:00,448931,700,350
1,101,2,North America,2025-07-01T00:00:00,448932,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,448934,150,50
4,102,1,North America,2025-07-04T00:00:00,448935,900,900
1,101,2,North America,2025-07-01T00:00:00,448937,2400,1200
2,103,1,North America,2025-07-02T00:00:00,448938,200,200
4,102,1,North America,2025-07-04T00:00:00,448940,900,900
5,105,2,Europe,2025-07-05T00:00:00,448941,700,350
1,101,2,North America,2025-07-01T00:00:00,448942,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,448944,150,50
4,102,1,North America,2025-07-04T00:00:00,448945,900,900
1,101,2,North America,2025-07-01T00:00:00,448947,2400,1200
2,103,1,North America,2025-07-02T00:00:00,448948,200,200
4,102,1,North America,2025-07-04T00:00:00,448950,900,900
5,105,2,Europe,2025-07-05T00:00:00,448951,700,350
2,103,1,North America,2025-07-02T00:00:00,448953,200,200
3,104,3,Latin America,2025-07-03T00:00:00,448954,150,50
5,105,2,Europe,2025-07-05T00:00:00,448956,700,350
1,101,2,North America,2025-07-01T00:00:00,448957,2400,1200
2,103,1,North America,2025-07-02T00:00:00,448958,200,200
4,102,1,North America,2025-07-04T00:00:00,448960,900,900
5,105,2,Europe,2025-07-05T00:00:00,448961,700,350
5,105,2,Europe,2025-07-05T00:00:00,449139,700,350
3,104,3,Latin America,2025-07-03T00:00:00,449141,150,50
4,102,1,North America,2025-07-04T00:00:00,449142,900,900
1,101,2,North America,2025-07-01T00:00:00,449144,2400,1200
2,103,1,North America,2025-07-02T00:00:00,449145,200,200
4,102,1,North America,2025-07-04T00:00:00,449147,900,900
5,105,2,Europe,2025-07-05T00:00:00,449148,700,350
2,103,1,North America,2025-07-02T00:00:00,449150,200,200
5,105,2,Europe,2025-07-05T00:00:00,447600,700,350
1,101,2,North America,2025-07-01T00:00:00,447601,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,447603,150,50
4,102,1,North America,2025-07-04T00:00:00,447604,900,900
1,101,2,North America,2025-07-01T00:00:00,447606,2400,1200
2,103,1,North America,2025-07-02T00:00:00,447607,200,200
4,102,1,North America,2025-07-04T00:00:00,447609,900,900
5,105,2,Europe,2025-07-05T00:00:00,447610,700,350
2,103,1,North America,2025-07-02T00:00:00,447612,200,200
3,104,3,Latin America,2025-07-03T00:00:00,447613,150,50
5,105,2,Europe,2025-07-05T00:00:00,447615,700,350
1,101,2,North America,2025-07-01T00:00:00,447616,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,447618,150,50
4,102,1,North America,2025-07-04T00:00:00,447619,900,900
1,101,2,North America,2025-07-01T00:00:00,447621,2400,1200
2,103,1,North America,2025-07-02T00:00:00,447622,200,200
3,104,3,Latin America,2025-07-03T00:00:00,447623,150,50
5,105,2,Europe,2025-07-05T00:00:00,447625,700,350
1,101,2,North America,2025-07-01T00:00:00,447626,2400,1200
4,102,1,North America,2025-07-04T00:00:00,447628,900,900
5,105,2,Europe,2025-07-05T00:00:00,447629,700,350
2,103,1,North America,2025-07-02T00:00:00,447631,200,200
3,104,3,Latin America,2025-07-03T00:00:00,447632,150,50
5,105,2,Europe,2025-07-05T00:00:00,447634,700,350
1,101,2,North America,2025-07-01T00:00:00,447635,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,447637,150,50
4,102,1,North America,2025-07-04T00:00:00,447638,900,900
1,101,2,North America,2025-07-01T00:00:00,447640,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,447652,150,50
5,105,2,Europe,2025-07-05T00:00:00,447654,700,350
1,101,2,North America,2025-07-01T00:00:00,447655,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,447657,150,50
4,102,1,North America,2025-07-04T00:00:00,447658,900,900
1,101,2,North America,2025-07-01T00:00:00,447660,2400,1200
2,103,1,North America,2025-07-02T00:00:00,447661,200,200
4,102,1,North America,2025-07-04T00:00:00,447663,900,900
5,105,2,Europe,2025-07-05T00:00:00,447664,700,350
1,101,2,North America,2025-07-01T00:00:00,447665,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,447667,150,50
4,102,1,North America,2025-07-04T00:00:00,447668,900,900
1,101,2,North America,2025-07-01T00:00:00,447670,2400,1200
2,103,1,North America,2025-07-02T00:00:00,447671,200,200
4,102,1,North America,2025-07-04T00:00:00,447673,900,900
5,105,2,Europe,2025-07-05T00:00:00,447674,700,350
2,103,1,North America,2025-07-02T00:00:00,447676,200,200
3,104,3,Latin America,2025-07-03T00:00:00,447677,150,50
5,105,2,Europe,2025-07-05T00:00:00,447679,700,350
1,101,2,North America,2025-07-01T00:00:00,447680,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,447682,150,50
4,102,1,North America,2025-07-04T00:00:00,447683,900,900
4,102,1,North America,2025-07-04T00:00:00,448462,900,900
1,101,2,North America,2025-07-01T00:00:00,448464,2400,1200
2,103,1,North America,2025-07-02T00:00:00,448465,200,200
5,105,2,Europe,2025-07-05T00:00:00,450955,700,350
2,103,1,North America,2025-07-02T00:00:00,450957,200,200
3,104,3,Latin America,2025-07-03T00:00:00,450958,150,50
5,105,2,Europe,2025-07-05T00:00:00,450960,700,350
1,101,2,North America,2025-07-01T00:00:00,450961,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450963,150,50
4,102,1,North America,2025-07-04T00:00:00,450964,900,900
1,101,2,North America,2025-07-01T00:00:00,450966,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450967,200,200
4,102,1,North America,2025-07-04T00:00:00,450969,900,900
5,105,2,Europe,2025-07-05T00:00:00,450970,700,350
1,101,2,North America,2025-07-01T00:00:00,450971,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450973,150,50
4,102,1,North America,2025-07-04T00:00:00,450974,900,900
1,101,2,North America,2025-07-01T00:00:00,450976,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450977,200,200
4,102,1,North America,2025-07-04T00:00:00,450979,900,900
5,105,2,Europe,2025-07-05T00:00:00,450980,700,350
2,103,1,North America,2025-07-02T00:00:00,450982,200,200
3,104,3,Latin America,2025-07-03T00:00:00,450983,150,50
5,105,2,Europe,2025-07-05T00:00:00,450985,700,350
1,101,2,North America,2025-07-01T00:00:00,450986,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450988,150,50
4,102,1,North America,2025-07-04T00:00:00,450989,900,900
5,105,2,Europe,2025-07-05T00:00:00,450990,700,350
2,103,1,North America,2025-07-02T00:00:00,450992,200,200
3,104,3,Latin America,2025-07-03T00:00:00,450993,150,50
5,105,2,Europe,2025-07-05T00:00:00,450995,700,350
1,101,2,North America,2025-07-01T00:00:00,450996,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450998,150,50
4,102,1,North America,2025-07-04T00:00:00,450999,900,900
1,101,2,North America,2025-07-01T00:00:00,451001,2400,1200
2,103,1,North America,2025-07-02T00:00:00,451002,200,200
4,102,1,North America,2025-07-04T00:00:00,451004,900,900
5,105,2,Europe,2025-07-05T00:00:00,451005,700,350
1,101,2,North America,2025-07-01T00:00:00,451006,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,451008,150,50
4,102,1,North America,2025-07-04T00:00:00,451009,900,900
1,101,2,North America,2025-07-01T00:00:00,451011,2400,1200
2,103,1,North America,2025-07-02T00:00:00,451012,200,200
4,102,1,North America,2025-07-04T00:00:00,451014,900,900
5,105,2,Europe,2025-07-05T00:00:00,451015,700,350
2,103,1,North America,2025-07-02T00:00:00,451017,200,200
3,104,3,Latin America,2025-07-03T00:00:00,451018,150,50
5,105,2,Europe,2025-07-05T00:00:00,451020,700,350
1,101,2,North America,2025-07-01T00:00:00,451021,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,451023,150,50
5,105,2,Europe,2025-07-05T00:00:00,450112,700,350
1,101,2,North America,2025-07-01T00:00:00,450113,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450114,200,200
4,102,1,North America,2025-07-04T00:00:00,450116,900,900
5,105,2,Europe,2025-07-05T00:00:00,450117,700,350
3,104,3,Latin America,2025-07-03T00:00:00,450130,150,50
5,105,2,Europe,2025-07-05T00:00:00,450132,700,350
1,101,2,North America,2025-07-01T00:00:00,450133,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450135,150,50
4,102,1,North America,2025-07-04T00:00:00,450136,900,900
1,101,2,North America,2025-07-01T00:00:00,450138,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450139,200,200
4,102,1,North America,2025-07-04T00:00:00,450141,900,900
5,105,2,Europe,2025-07-05T00:00:00,450142,700,350
2,103,1,North America,2025-07-02T00:00:00,450144,200,200
3,104,3,Latin America,2025-07-03T00:00:00,450145,150,50
4,102,1,North America,2025-07-04T00:00:00,450146,900,900
1,101,2,North America,2025-07-01T00:00:00,450148,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450149,200,200
1,101,2,North America,2025-07-01T00:00:00,450151,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450152,200,200
4,102,1,North America,2025-07-04T00:00:00,450154,900,900
5,105,2,Europe,2025-07-05T00:00:00,450155,700,350
2,103,1,North America,2025-07-02T00:00:00,450157,200,200
3,104,3,Latin America,2025-07-03T00:00:00,450158,150,50
5,105,2,Europe,2025-07-05T00:00:00,450160,700,350
1,101,2,North America,2025-07-01T00:00:00,450161,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450163,150,50
4,102,1,North America,2025-07-04T00:00:00,450164,900,900
1,101,2,North America,2025-07-01T00:00:00,450166,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450167,200,200
4,102,1,North America,2025-07-04T00:00:00,450169,900,900
5,105,2,Europe,2025-07-05T00:00:00,450170,700,350
1,101,2,North America,2025-07-01T00:00:00,450171,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450173,150,50
4,102,1,North America,2025-07-04T00:00:00,450174,900,900
1,101,2,North America,2025-07-01T00:00:00,450176,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450177,200,200
4,102,1,North America,2025-07-04T00:00:00,450179,900,900
5,105,2,Europe,2025-07-05T00:00:00,450180,700,350
2,103,1,North America,2025-07-02T00:00:00,450182,200,200
3,104,3,Latin America,2025-07-03T00:00:00,450183,150,50
5,105,2,Europe,2025-07-05T00:00:00,450185,700,350
1,101,2,North America,2025-07-01T00:00:00,450186,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450187,200,200
4,102,1,North America,2025-07-04T00:00:00,450189,900,900
5,105,2,Europe,2025-07-05T00:00:00,450190,700,350
2,103,1,North America,2025-07-02T00:00:00,450192,200,200
3,104,3,Latin America,2025-07-03T00:00:00,450193,150,50
5,105,2,Europe,2025-07-05T00:00:00,450195,700,350
3,104,3,Latin America,2025-07-03T00:00:00,449151,150,50
5,105,2,Europe,2025-07-05T00:00:00,449153,700,350
1,101,2,North America,2025-07-01T00:00:00,449154,2400,1200
2,103,1,North America,2025-07-02T00:00:00,449155,200,200
4,102,1,North America,2025-07-04T00:00:00,449157,900,900
5,105,2,Europe,2025-07-05T00:00:00,449158,700,350
2,103,1,North America,2025-07-02T00:00:00,449160,200,200
3,104,3,Latin America,2025-07-03T00:00:00,449161,150,50
5,105,2,Europe,2025-07-05T00:00:00,449163,700,350
1,101,2,North America,2025-07-01T00:00:00,449164,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,449166,150,50
4,102,1,North America,2025-07-04T00:00:00,449167,900,900
1,101,2,North America,2025-07-01T00:00:00,449169,2400,1200
2,103,1,North America,2025-07-02T00:00:00,449170,200,200
4,102,1,North America,2025-07-04T00:00:00,449172,900,900
5,105,2,Europe,2025-07-05T00:00:00,449173,700,350
1,101,2,North America,2025-07-01T00:00:00,449174,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,449176,150,50
4,102,1,North America,2025-07-04T00:00:00,449177,900,900
1,101,2,North America,2025-07-01T00:00:00,449179,2400,1200
2,103,1,North America,2025-07-02T00:00:00,449180,200,200
4,102,1,North America,2025-07-04T00:00:00,449182,900,900
5,105,2,Europe,2025-07-05T00:00:00,449183,700,350
2,103,1,North America,2025-07-02T00:00:00,449185,200,200
3,104,3,Latin America,2025-07-03T00:00:00,449186,150,50
5,105,2,Europe,2025-07-05T00:00:00,449188,700,350
1,101,2,North America,2025-07-01T00:00:00,449189,2400,1200
2,103,1,North America,2025-07-02T00:00:00,449190,200,200
4,102,1,North America,2025-07-04T00:00:00,449192,900,900
5,105,2,Europe,2025-07-05T00:00:00,449193,700,350
2,103,1,North America,2025-07-02T00:00:00,449195,200,200
3,104,3,Latin America,2025-07-03T00:00:00,449196,150,50
5,105,2,Europe,2025-07-05T00:00:00,449198,700,350
1,101,2,North America,2025-07-01T00:00:00,449199,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,449201,150,50
4,102,1,North America,2025-07-04T00:00:00,449202,900,900
1,101,2,North America,2025-07-01T00:00:00,449204,2400,1200
2,103,1,North America,2025-07-02T00:00:00,449205,200,200
4,102,1,North America,2025-07-04T00:00:00,449207,900,900
5,105,2,Europe,2025-07-05T00:00:00,449208,700,350
1,101,2,North America,2025-07-01T00:00:00,449209,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,449211,150,50
4,102,1,North America,2025-07-04T00:00:00,449212,900,900
1,101,2,North America,2025-07-01T00:00:00,449214,2400,1200
2,103,1,North America,2025-07-02T00:00:00,449215,200,200
4,102,1,North America,2025-07-04T00:00:00,449217,900,900
5,105,2,Europe,2025-07-05T00:00:00,449218,700,350
2,103,1,North America,2025-07-02T00:00:00,449220,200,200
3,104,3,Latin America,2025-07-03T00:00:00,449221,150,50
5,105,2,Europe,2025-07-05T00:00:00,449223,700,350
1,101,2,North America,2025-07-01T00:00:00,447685,2400,1200
2,103,1,North America,2025-07-02T00:00:00,447686,200,200
3,104,3,Latin America,2025-07-03T00:00:00,447687,150,50
5,105,2,Europe,2025-07-05T00:00:00,447689,700,350
1,101,2,North America,2025-07-01T00:00:00,447690,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,447692,150,50
4,102,1,North America,2025-07-04T00:00:00,447693,900,900
1,101,2,North America,2025-07-01T00:00:00,447695,2400,1200
2,103,1,North America,2025-07-02T00:00:00,447696,200,200
4,102,1,North America,2025-07-04T00:00:00,447698,900,900
5,105,2,Europe,2025-07-05T00:00:00,447699,700,350
2,103,1,North America,2025-07-02T00:00:00,447701,200,200
3,104,3,Latin America,2025-07-03T00:00:00,447702,150,50
5,105,2,Europe,2025-07-05T00:00:00,447704,700,350
1,101,2,North America,2025-07-01T00:00:00,447705,2400,1200
2,103,1,North America,2025-07-02T00:00:00,447706,200,200
4,102,1,North America,2025-07-04T00:00:00,447708,900,900
5,105,2,Europe,2025-07-05T00:00:00,447709,700,350
2,103,1,North America,2025-07-02T00:00:00,447711,200,200
3,104,3,Latin America,2025-07-03T00:00:00,447712,150,50
5,105,2,Europe,2025-07-05T00:00:00,447714,700,350
1,101,2,North America,2025-07-01T00:00:00,447715,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,447717,150,50
4,102,1,North America,2025-07-04T00:00:00,447718,900,900
1,101,2,North America,2025-07-01T00:00:00,447720,2400,1200
2,103,1,North America,2025-07-02T00:00:00,447721,200,200
4,102,1,North America,2025-07-04T00:00:00,447723,900,900
5,105,2,Europe,2025-07-05T00:00:00,447724,700,350
1,101,2,North America,2025-07-01T00:00:00,447725,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,447727,150,50
4,102,1,North America,2025-07-04T00:00:00,447728,900,900
1,101,2,North America,2025-07-01T00:00:00,447730,2400,1200
2,103,1,North America,2025-07-02T00:00:00,447731,200,200
4,102,1,North America,2025-07-04T00:00:00,447733,900,900
5,105,2,Europe,2025-07-05T00:00:00,447734,700,350
2,103,1,North America,2025-07-02T00:00:00,447736,200,200
3,104,3,Latin America,2025-07-03T00:00:00,447737,150,50
5,105,2,Europe,2025-07-05T00:00:00,447739,700,350
1,101,2,North America,2025-07-01T00:00:00,447740,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,447742,150,50
4,102,1,North America,2025-07-04T00:00:00,447743,900,900
5,105,2,Europe,2025-07-05T00:00:00,447744,700,350
2,103,1,North America,2025-07-02T00:00:00,447746,200,200
3,104,3,Latin America,2025-07-03T00:00:00,447747,150,50
5,105,2,Europe,2025-07-05T00:00:00,447749,700,350
1,101,2,North America,2025-07-01T00:00:00,447750,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,447752,150,50
4,102,1,North America,2025-07-04T00:00:00,447753,900,900
5,105,2,Europe,2025-07-05T00:00:00,447755,700,350
1,101,2,North America,2025-07-01T00:00:00,447756,2400,1200
4,102,1,North America,2025-07-04T00:00:00,451024,900,900
1,101,2,North America,2025-07-01T00:00:00,451026,2400,1200
2,103,1,North America,2025-07-02T00:00:00,451027,200,200
4,102,1,North America,2025-07-04T00:00:00,451029,900,900
5,105,2,Europe,2025-07-05T00:00:00,451030,700,350
1,101,2,North America,2025-07-01T00:00:00,451031,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,451033,150,50
4,102,1,North America,2025-07-04T00:00:00,451034,900,900
1,101,2,North America,2025-07-01T00:00:00,451036,2400,1200
2,103,1,North America,2025-07-02T00:00:00,451037,200,200
4,102,1,North America,2025-07-04T00:00:00,451039,900,900
4,102,1,North America,2025-07-04T00:00:00,451040,900,900
1,101,2,North America,2025-07-01T00:00:00,451042,2400,1200
2,103,1,North America,2025-07-02T00:00:00,451043,200,200
4,102,1,North America,2025-07-04T00:00:00,451045,900,900
5,105,2,Europe,2025-07-05T00:00:00,451046,700,350
2,103,1,North America,2025-07-02T00:00:00,451048,200,200
3,104,3,Latin America,2025-07-03T00:00:00,451049,150,50
5,105,2,Europe,2025-07-05T00:00:00,451051,700,350
1,101,2,North America,2025-07-01T00:00:00,451052,2400,1200
2,103,1,North America,2025-07-02T00:00:00,451053,200,200
4,102,1,North America,2025-07-04T00:00:00,451055,900,900
5,105,2,Europe,2025-07-05T00:00:00,451056,700,350
2,103,1,North America,2025-07-02T00:00:00,451058,200,200
1,101,2,North America,2025-07-01T00:00:00,451059,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,451061,150,50
4,102,1,North America,2025-07-04T00:00:00,451062,900,900
1,101,2,North America,2025-07-01T00:00:00,451064,2400,1200
2,103,1,North America,2025-07-02T00:00:00,451065,200,200
4,102,1,North America,2025-07-04T00:00:00,451067,900,900
5,105,2,Europe,2025-07-05T00:00:00,451068,700,350
1,101,2,North America,2025-07-01T00:00:00,451069,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,451071,150,50
4,102,1,North America,2025-07-04T00:00:00,451072,900,900
1,101,2,North America,2025-07-01T00:00:00,451074,2400,1200
2,103,1,North America,2025-07-02T00:00:00,451075,200,200
4,102,1,North America,2025-07-04T00:00:00,451077,900,900
5,105,2,Europe,2025-07-05T00:00:00,451078,700,350
2,103,1,North America,2025-07-02T00:00:00,451080,200,200
3,104,3,Latin America,2025-07-03T00:00:00,451081,150,50
5,105,2,Europe,2025-07-05T00:00:00,451083,700,350
1,101,2,North America,2025-07-01T00:00:00,451084,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,451086,150,50
4,102,1,North America,2025-07-04T00:00:00,451087,900,900
1,101,2,North America,2025-07-01T00:00:00,451089,2400,1200
2,103,1,North America,2025-07-02T00:00:00,451090,200,200
4,102,1,North America,2025-07-04T00:00:00,451092,900,900
5,105,2,Europe,2025-07-05T00:00:00,451093,700,350
1,101,2,North America,2025-07-01T00:00:00,451094,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,451096,150,50
1,101,2,North America,2025-07-01T00:00:00,450196,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450198,150,50
4,102,1,North America,2025-07-04T00:00:00,450199,900,900
1,101,2,North America,2025-07-01T00:00:00,450201,2400,1200
2,103,1,North America,2025-07-02T00:00:00,450202,200,200
4,102,1,North America,2025-07-04T00:00:00,450204,900,900
5,105,2,Europe,2025-07-05T00:00:00,450205,700,350
1,101,2,North America,2025-07-01T00:00:00,450206,2400,1200
3,104,3,Latin America,2025-07-03T00:00:00,450208,150,50
